document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
97,The variables examined were if the participants were able to identify with decent accuracy the correct data from the 3D bar chart.,0.08681252341662807,0.035394884125713934,0.028728954808741308,0.07226125574777328,0.0647634288269954,0.040129814729656856,0.03249084106751934,0.0473214975860106,0.2184427572507274,0.04542274877277391
98,I feel like a variable of this could be the judgement of the graphs. This would be a categorical variable.,0.47951090263160456,0.03741494017080253,0.03437844290682658,0.07290107907000634,0.12695278838415167,0.04752392666163403,0.038282363254445485,0.04194800642455284,0.08394228092059304,0.03637493851959948
99,"Explanatory: 2D vs 3D (categorical) 

Response: The estimated distance/height between the two (quantitative)",0.037793464473812946,0.037985264744250374,0.022423708590972542,0.040274968233762844,0.032711010007290785,0.03176753714464027,0.026312753472388845,0.03970569793433706,0.05192654187783297,0.043106712591206436
100,"The symbol pi was used, and so were Hypothesis A and Hypothesis O.",0.0332896708090477,0.05042380790842352,0.060516161709349016,0.033101666975759024,0.029709139823700496,0.05646292174036838,0.42706213357132333,0.034120313572791355,0.02416275327996565,0.03604818966324261
101,Which graph used (categorical) and how accurate the reading was (quantitative),5.534650635046524e-308,1.452468223671707e-308,1.660584168893352e-308,2.2347654159807107e-308,1.0,2.073852791003663e-308,1.700035506881492e-308,1.8014510070833726e-308,3.341033240243618e-308,1.4871659590087256e-308
102,the variables that were examined where the number of the graph and how tall we thought each bar was. The heigh we thought the bar was is a quantitative variable. The bar that was observed would be a categorical value.,1.0,1.6966881988428167e-308,1.609854656758387e-308,3.499973772319817e-308,6.406646904316118e-308,2.4067819250767197e-308,1.8794224191189776e-308,1.945074692773898e-308,3.1470471142623556e-308,1.7072071755654716e-308
103,"Height of the graph (quantitative)

Participants correct answer vs not (categorical)",0.08945394574899355,0.03842574583038853,0.035784320446470654,0.05256817432878936,0.1358229467595228,0.04769582812637003,0.04209670394777071,0.0453919426337942,0.09415745341446105,0.045824972950621046
104,"Accuracy of guess: quantitative 

Medium: qualitative",0.05151770945118283,0.04233480348174252,0.049548190955460605,0.08129909527310326,0.044851987655561414,0.06249689447462127,0.046490446878425844,0.45402825777441275,0.05468966568004745,0.07650924229644308
105,"Chart format categorical, time to complete response quantitative, judged ratio quantitative",3.871567483800998e-308,1.384879815337737e-308,1.160831960708058e-308,2.2680878049448937e-308,3.28610184463438e-308,1.522218855810122e-308,1.3206679812945447e-308,1.755499045823132e-308,1.0,1.8542496219653617e-308
106,hours of sleep and it is quantitative,0.033917755452671096,0.030213278144756564,0.0313559851316584,0.07651946597602613,0.025666300871483194,0.061615681463423715,0.03581881301945232,0.11092346375099456,0.026130546074608903,0.037179031823493386
107,The ratios of the circle bar compared to the triangle var were examined. I would say finding the ratios is a quantitative variable.,0.040504181492113385,0.04973937240743748,0.06958784402277093,0.04100478420851648,0.03377096906740697,0.09048113754796605,0.5150005018934867,0.03958747233944399,0.02599659260203988,0.035259232671759705
108,"number of scores that students get right, quantitative

type of problems given, categorical",1.641378775389093e-308,1.454075392021366e-308,1.5162374908064137e-308,2.488350563372944e-308,1.4171129048372118e-308,1.9664712068459407e-308,1.5475266068790743e-308,1.0,1.7436024306495386e-308,3.488309235652926e-308
109,"The type of graph was a variable that was examined, and this variable is a categorical variable. other variables that were examined were, the true height between the bars and the height found by the participants. both of these are quantitative.",1.0,1.757890151946573e-308,1.602672186918496e-308,3.6355601025035194e-308,6.449089330066743e-308,2.412077242075791e-308,1.8927680704960146e-308,1.984972590777587e-308,3.318005759593925e-308,1.766533775119822e-308
110,"The variable examined were the bar graph data between two bar A and bar B. It could be categorical because you are choosing which graph is greater, either A or B not a number.",1.0,1.7014646789201385e-308,1.65283745433167e-308,3.19754827152451e-308,8.651905232565704e-308,2.4357960752553407e-308,1.9081290614188305e-308,1.937913661864329e-308,3.1429148486378756e-308,1.6728284682642814e-308
111,"variables

which was bigger a or b - this is catagorical

What percent bigger - quantitative",0.018288717175883654,0.017189461964391754,0.41405991440767703,0.022050773406617485,0.016867874815194292,0.08977946735233414,0.039777187979275846,0.02328896169916753,0.012608566135357598,0.015274828127231525
112,"The number of people who participated in this, quantitative

Examining 2d and 3d graphs, categorical",0.1735142414924146,0.04477173196228972,0.037947677495262705,0.0706388660309815,0.14297847535156746,0.05267239868330776,0.04306670303772214,0.05026672765847884,0.10958648238366374,0.04417971100926861
113,"Height of the bar- quantitative 

Correct/ incorrect guess- categorical",0.028308478834514435,0.025929821432181387,0.22591848477631152,0.030208631614710515,0.02697313243703824,0.08119510644339788,0.05869978269595095,0.03466232840955685,0.02036051015669724,0.02533162357749012
114,"Graph type, which is categorical because it's a category so it's categorical. And valid perceptions, which I suppose could be quantitative because you could convert it into a ratio.",0.13678048444648105,0.031576624162605586,0.027459041450023994,0.05184349308134982,0.13435414132120935,0.036903757815617895,0.031724021530903784,0.036443470768325936,0.16614801661585066,0.03642768036875935
115,"Chart Type: categorical

Bar spacing: categorical

Ratio accuracy: quantitative

Bar size: quantitative",3.9990042565534793e-308,1.3458798142267e-308,1.14689363640988e-308,2.17202982156653e-308,3.4863180659112957e-308,1.49150701764673e-308,1.3000614098567787e-308,1.6666171092354207e-308,1.0,1.753639487719341e-308
116,"Whether or not participants could correctly guess difference - categorical

How far off participants were in their guesses - quantitative",1.6753147158204113e-308,1.492000777304698e-308,1.6766115677601863e-308,2.843004795723176e-308,1.413069574339744e-308,2.2081112711749966e-308,1.6594812732534375e-308,1.0,1.6384510642393303e-308,3.005673172449724e-308
117,"One variable was correct or incorrect answers with 2D graphs, which is categorical. Another variable was correct or incorrect answers with 3D graphs, which is also categorical.",0.25788316985281434,0.03924344444325186,0.032958024606589795,0.06877030008208607,0.12009494136175637,0.047003870127246265,0.03771877580615967,0.04286894662013121,0.08588519750049345,0.03719634470442815
118,"The variables were the data model formats presented and the values assigned to each perceived value of said data models. The data model formats are categorical, either 2D or 3D, and the values assigned to each data model is a quantitative variable, assigning numerical values that can be averaged and calculated against.",0.09727957613379465,0.0446844988001856,0.034094211753781106,0.12082620315953192,0.06300242708974434,0.05188577037030172,0.03986183551119196,0.06035315458500717,0.105332001438399,0.05444902749060263
119,"Some were asking which bar had a bigger value. -- categorical

Some were asking to give a value to a bar. -- quantitative",1.6304788891190205e-308,1.4780673199847327e-308,1.0,1.8540303365061297e-308,1.496618183845494e-308,7.663141947476907e-308,3.7366331468721253e-308,1.92965848005041e-308,1.096488009915347e-308,1.322993099020792e-308
120,"bar height (quantitate) 

bar color (categorical) 

label on each bar (categorical)",0.023799281916688262,0.02158389944695182,0.09685876444388744,0.024690605655950364,0.021656121679876916,0.09366770816572888,0.055435866532299566,0.027836400589719344,0.015753767854040937,0.020299636564030582
121,"graph type, categorical

ratio of bars, quantitative

accuracy of judgment, quantitative

individual participants, categorical

bar grouping, categorical",0.08520640305574685,0.02517154165372028,0.021319601956922667,0.03984623151272595,0.08372676165962158,0.02821141787212032,0.0244663134121258,0.028725726426960748,0.2209630690685302,0.03065024565609564
122,Variables that were examined would be graph difference in height which is quantitative.,0.0701079608859671,0.051396950924887615,0.06451152707588402,0.0770889127343974,0.051689936692368134,0.1698091331856189,0.08039629104208706,0.06059879301400743,0.037656005159624424,0.038785939676985945
123,if the graph is larger. Categorical,6.147536404109137e-308,1.567777596205954e-308,1.6835862385074615e-308,2.219033274043169e-308,1.0,2.1372224415464973e-308,1.81579415431774e-308,1.7376008935666165e-308,3.0380129173796493e-308,1.4900168747452757e-308
124,"Chart Type: Categorical

Participant Judged ratio: Quantitative

Ratio between bars: Quantitative

Log error of judgement: Quantitative

Which bar is smaller between bar a and bar b: Categorical",3.8100345528056717e-308,1.308798356211823e-308,1.1079942658922285e-308,2.058389928196956e-308,3.3453093340542683e-308,1.4254587730182395e-308,1.2501310586767903e-308,1.5871933583839476e-308,1.0,1.6618859433786975e-308
125,One variable was if the graph was 3D or 2D on the computer which would be quantitative. Another variable would be what color the printed graph was which would also be quantitative.,1.0,1.632029974479062e-308,1.4141352987672035e-308,3.654105740689874e-308,4.810840684483785e-308,2.039295031042343e-308,1.6189528445141003e-308,1.8703805519103006e-308,3.778508313084588e-308,1.667904743795304e-308
126,"graphical encoding types, which are categorical

accuracy of participant estimates which is quantitative

task type or graph type, categorical",0.22428091105852446,0.03476860473144768,0.029693379751833143,0.06988106109381298,0.09995151299995576,0.0411438465265945,0.03340084689905247,0.041301016417775144,0.1296627810314569,0.03775947540513544
127,the variables that were examined where the number of the graph and how tall we thought each bar was. The heigh we thought the bar was is a quantitative variable. The bar that was observed would be a categorical value.,1.0,1.759625587434965e-308,1.633952248760905e-308,3.476188169570749e-308,6.809353072504077e-308,2.459489818193794e-308,1.9343907171902483e-308,1.968297902282272e-308,3.1692364348630812e-308,1.74399530536249e-308
